Datum;Jaar;Periode;Grootboekrekening Code;Type;Attribuut;Bedrag;Transactie;;
10-12-2022;2022;12;18800;B;D;4,93;23386;;
10-12-2022;2022;12;42100;W;D;84,75;23353;;
10-12-2022;2022;12;42200;W;D;23,48;23386;;
10-12-2022;2022;12;60002;W;D;20,08;23355;;
10-12-2022;2022;12;80004;W;C;-8.051,81;23584;;
11-12-2022;2022;12;11000;B;C;-598,47;1000006455;;
11-12-2022;2022;12;16000;B;D;598,47;1000006455;;
11-12-2022;2022;12;16000;B;C;-598,47;23372;;
11-12-2022;2022;12;18800;B;D;103,87;23372;;
11-12-2022;2022;12;60002;W;D;494,6;23372;;
12-12-2022;2022;12;11000;B;C;-634,38;1000006457;;
12-12-2022;2022;12;11000;B;D;139,15;1000006456;;
12-12-2022;2022;12;13000;B;C;-139,15;1000006456;;
12-12-2022;2022;12;16000;B;C;-256,2;23384;;
12-12-2022;2022;12;16000;B;C;-1.318,00;23380;;
12-12-2022;2022;12;16000;B;C;-1.528,76;23444;;
12-12-2022;2022;12;16000;B;D;634,38;1000006457;;
12-12-2022;2022;12;16000;B;D;87,75;23417;;
12-12-2022;2022;12;16000;B;C;-219,09;23359;;
12-12-2022;2022;12;18800;B;D;44,46;23384;;
12-12-2022;2022;12;18800;B;D;228,75;23380;;
12-12-2022;2022;12;18800;B;D;265,32;23444;;
12-12-2022;2022;12;18800;B;D;18,09;23359;;
12-12-2022;2022;12;18800;B;C;-7,25;23417;;
12-12-2022;2022;12;44070;W;D;1.263,44;23444;;
12-12-2022;2022;12;60002;W;D;211,74;23384;;
12-12-2022;2022;12;60002;W;D;1.089,25;23380;;
12-12-2022;2022;12;60003;W;D;201;23359;;
12-12-2022;2022;12;60003;W;C;-80,5;23417;;
13-12-2022;2022;12;11000;B;C;-120,88;1000006461;;
13-12-2022;2022;12;11000;B;C;-6;1000006459;;
13-12-2022;2022;12;11000;B;C;-26,5;1000006458;;
13-12-2022;2022;12;11000;B;C;-28,41;1000006463;;
13-12-2022;2022;12;11000;B;C;-7,75;1000006464;;
13-12-2022;2022;12;11000;B;C;-94,38;1000006465;;
13-12-2022;2022;12;11000;B;C;-81;1000006462;;
13-12-2022;2022;12;11000;B;C;-28,33;1000006460;;
13-12-2022;2022;12;13000;B;D;12.000,00;23487;;
13-12-2022;2022;12;13000;B;D;1.367,30;23482;;
13-12-2022;2022;12;13000;B;D;3.466,65;23481;;
13-12-2022;2022;12;13000;B;D;44.400,00;23476;;
13-12-2022;2022;12;13000;B;D;5.348,20;23475;;
13-12-2022;2022;12;13000;B;D;631,41;23477;;
13-12-2022;2022;12;16000;B;D;26,5;1000006458;;
13-12-2022;2022;12;16000;B;C;-26,5;24484;;
13-12-2022;2022;12;16000;B;C;-13,9;23441;;
13-12-2022;2022;12;16000;B;D;120,88;1000006461;;
13-12-2022;2022;12;16000;B;C;-120,88;24893;;
13-12-2022;2022;12;16000;B;C;-5.445,00;23403;;
13-12-2022;2022;12;16000;B;C;-761,69;23401;;
13-12-2022;2022;12;16000;B;C;-254,1;23434;;
13-12-2022;2022;12;16000;B;C;-81;23625;;
13-12-2022;2022;12;16000;B;D;81;1000006462;;
13-12-2022;2022;12;16000;B;D;6;1000006459;;
13-12-2022;2022;12;16000;B;C;-6;24486;;
13-12-2022;2022;12;16000;B;C;-1.210,00;23389;;
13-12-2022;2022;12;16000;B;C;-4.476,28;23411;;
13-12-2022;2022;12;16000;B;C;-649,77;23405;;
13-12-2022;2022;12;16000;B;D;28,41;1000006463;;
13-12-2022;2022;12;16000;B;C;-4.009,31;23545;;
13-12-2022;2022;12;16000;B;C;-7.230,11;23431;;
13-12-2022;2022;12;16000;B;D;94,38;1000006465;;
13-12-2022;2022;12;16000;B;D;7,75;1000006464;;
13-12-2022;2022;12;16000;B;C;-7,75;23387;;
13-12-2022;2022;12;18000;B;D;347,11;32445;;
13-12-2022;2022;12;18000;B;C;-2.082,65;23487;;
13-12-2022;2022;12;18000;B;C;-347,11;32445;;
13-12-2022;2022;12;18000;B;C;-601,65;23481;;
13-12-2022;2022;12;18000;B;C;-237,3;23482;;
13-12-2022;2022;12;18000;B;C;-7.705,79;23476;;
13-12-2022;2022;12;18000;B;C;-928,2;23475;;
13-12-2022;2022;12;18000;B;C;-109,58;23477;;
13-12-2022;2022;12;18800;B;D;1,73;23423;;
13-12-2022;2022;12;18800;B;D;2,41;23441;;
13-12-2022;2022;12;18800;B;D;20,98;24893;;
13-12-2022;2022;12;18800;B;D;132,19;23401;;
13-12-2022;2022;12;18800;B;D;945;23403;;
13-12-2022;2022;12;18800;B;D;105,05;28675;;
13-12-2022;2022;12;18800;B;C;-105,05;28675;;
13-12-2022;2022;12;18800;B;D;44,1;23434;;
13-12-2022;2022;12;18800;B;D;6,68;23625;;
13-12-2022;2022;12;18800;B;D;1,04;24486;;
13-12-2022;2022;12;18800;B;D;776,88;23411;;
13-12-2022;2022;12;18800;B;D;210;23389;;
13-12-2022;2022;12;18800;B;D;112,77;23405;;
13-12-2022;2022;12;18800;B;D;695,83;23545;;
13-12-2022;2022;12;18800;B;D;1.254,81;23431;;
13-12-2022;2022;12;18800;B;D;1,35;23387;;
13-12-2022;2022;12;20000;B;C;-11,58;23424;;
13-12-2022;2022;12;20000;B;C;-9,95;23423;;
13-12-2022;2022;12;20000;B;C;-28,33;23421;;
13-12-2022;2022;12;20000;B;D;28,33;1000006460;;
13-12-2022;2022;12;41301;W;D;74,32;23625;;
13-12-2022;2022;12;42950;W;D;4,96;24486;;
13-12-2022;2022;12;42950;W;D;28,33;23421;;
13-12-2022;2022;12;44450;W;D;26,5;24484;;
13-12-2022;2022;12;45100;W;D;11,49;23441;;
13-12-2022;2022;12;45310;W;D;8,22;23423;;
13-12-2022;2022;12;45350;W;D;210;23434;;
13-12-2022;2022;12;60002;W;D;9,57;23424;;
13-12-2022;2022;12;60002;W;D;2,01;23424;;
13-12-2022;2022;12;60002;W;D;99,9;24893;;
13-12-2022;2022;12;60002;W;D;3.313,48;23545;;
13-12-2022;2022;12;60002;W;D;6,4;23387;;
13-12-2022;2022;12;60200;W;D;629,5;23401;;
13-12-2022;2022;12;60200;W;D;4.500,00;23403;;
13-12-2022;2022;12;60200;W;D;537;23405;;
13-12-2022;2022;12;60200;W;D;1.000,00;23389;;
13-12-2022;2022;12;60200;W;D;3.699,40;23411;;
13-12-2022;2022;12;60200;W;D;5.975,30;23431;;
13-12-2022;2022;12;80004;W;C;-9.917,35;23487;;
13-12-2022;2022;12;80004;W;C;-2.865,00;23481;;
13-12-2022;2022;12;80004;W;C;-1.130,00;23482;;
13-12-2022;2022;12;80004;W;C;-36.694,21;23476;;
13-12-2022;2022;12;80004;W;C;-4.420,00;23475;;
13-12-2022;2022;12;80006;W;C;-521,83;23477;;
14-12-2022;2022;12;11000;B;C;-98,08;1000006472;;
14-12-2022;2022;12;11000;B;C;-1.528,76;1000006470;;
14-12-2022;2022;12;11000;B;D;5.674,64;1000006466;;
14-12-2022;2022;12;11000;B;C;-8.744,13;1000006467;;
14-12-2022;2022;12;11000;B;C;-480,39;1000006471;;
14-12-2022;2022;12;11000;B;D;229,9;1000006469;;
14-12-2022;2022;12;11000;B;D;1.361,25;1000006468;;
14-12-2022;2022;12;13000;B;D;1.361,25;23452;;
14-12-2022;2022;12;13000;B;C;-1.361,25;1000006468;;
14-12-2022;2022;12;13000;B;C;-5.674,64;1000006466;;
14-12-2022;2022;12;13000;B;C;-229,9;1000006469;;
14-12-2022;2022;12;16000;B;D;443,5;0;;
14-12-2022;2022;12;16000;B;D;282;0;;
14-12-2022;2022;12;16000;B;D;1.339,43;0;;
14-12-2022;2022;12;16000;B;D;2.468,40;0;;
14-12-2022;2022;12;16000;B;D;871,2;0;;
14-12-2022;2022;12;16000;B;D;2.468,40;0;;
14-12-2022;2022;12;16000;B;D;871,2;0;;
14-12-2022;2022;12;16000;B;D;480,39;1000006471;;
14-12-2022;2022;12;16000;B;D;1.528,76;1000006470;;
14-12-2022;2022;12;16000;B;C;-1.646,40;23468;;
14-12-2022;2022;12;16000;B;D;98,08;1000006472;;
14-12-2022;2022;12;18000;B;D;4.200,00;23491;;
14-12-2022;2022;12;18000;B;C;-236,25;23452;;
14-12-2022;2022;12;18100;B;C;-1.998,17;23491;;
14-12-2022;2022;12;18800;B;D;276,17;23468;;
14-12-2022;2022;12;23000;B;C;-8.744,13;0;;
14-12-2022;2022;12;23000;B;D;8.744,13;1000006467;;
14-12-2022;2022;12;60202;W;D;1.370,23;23468;;
14-12-2022;2022;12;80000;W;C;-1.125,00;23452;;
14-12-2022;2022;12;80004;W;D;20.000,00;23491;;
14-12-2022;2022;12;80005;W;C;-22.201,83;23491;;
15-12-2022;2022;12;11000;B;C;-16,34;1000006475;;
15-12-2022;2022;12;11000;B;D;1.685,03;1000006474;;
15-12-2022;2022;12;11000;B;D;1.685,03;1000006473;;
15-12-2022;2022;12;13000;B;C;-1.685,03;1000006474;;
15-12-2022;2022;12;13000;B;C;-1.685,03;1000006473;;
15-12-2022;2022;12;16000;B;C;-66,43;23463;;
15-12-2022;2022;12;16000;B;C;-47,92;23471;;
15-12-2022;2022;12;16000;B;D;16,34;1000006475;;
15-12-2022;2022;12;18800;B;D;11,53;23463;;
15-12-2022;2022;12;18800;B;D;8,32;23471;;
15-12-2022;2022;12;20000;B;C;-53,02;23561;;
15-12-2022;2022;12;41301;W;D;53,02;23561;;
15-12-2022;2022;12;60203;W;D;54,9;23463;;
15-12-2022;2022;12;60203;W;D;39,6;23471;;
16-12-2022;2022;12;11000;B;D;5.469,20;1000006477;;
16-12-2022;2022;12;11000;B;C;-22,7;1000006476;;
16-12-2022;2022;12;11000;B;C;-94,36;1000006478;;
16-12-2022;2022;12;11000;B;C;-184,96;1000006479;;
16-12-2022;2022;12;13000;B;C;-5.469,20;1000006477;;
16-12-2022;2022;12;16000;B;D;22,7;1000006476;;
16-12-2022;2022;12;16000;B;C;-22,7;24485;;
16-12-2022;2022;12;16000;B;C;-153,52;23495;;
16-12-2022;2022;12;16000;B;C;-230,38;23501;;
16-12-2022;2022;12;16000;B;C;-41,5;23502;;
16-12-2022;2022;12;16000;B;D;184,96;1000006479;;
16-12-2022;2022;12;16000;B;C;-299,08;23498;;
16-12-2022;2022;12;18800;B;D;26,64;23495;;
16-12-2022;2022;12;18800;B;D;7,2;23502;;
16-12-2022;2022;12;18800;B;D;39,98;23501;;
16-12-2022;2022;12;18800;B;D;51,91;23498;;
16-12-2022;2022;12;40900;W;D;126,88;23495;;
16-12-2022;2022;12;42200;W;D;34,3;23502;;
16-12-2022;2022;12;42200;W;D;190,4;23501;;
16-12-2022;2022;12;42400;W;D;94,36;1000006478;;
16-12-2022;2022;12;44450;W;D;22,7;24485;;
16-12-2022;2022;12;60002;W;D;247,17;23498;;
17-12-2022;2022;12;16000;B;C;-2.146,33;23504;;
17-12-2022;2022;12;16000;B;C;-2.468,40;23521;;
17-12-2022;2022;12;16000;B;C;-871,2;23517;;
17-12-2022;2022;12;18800;B;D;372,5;23504;;
17-12-2022;2022;12;18800;B;D;151,2;23517;;
17-12-2022;2022;12;18800;B;D;428,4;23521;;
17-12-2022;2022;12;44052;W;D;720;23517;;
17-12-2022;2022;12;44052;W;D;2.040,00;23521;;
17-12-2022;2022;12;60200;W;D;1.773,83;23504;;
18-12-2022;2022;12;11000;B;C;-1.000,00;1000006480;;
18-12-2022;2022;12;11000;B;D;738,1;1000006481;;
18-12-2022;2022;12;13000;B;C;-738,1;1000006481;;
18-12-2022;2022;12;16000;B;C;-24,99;33293;;
18-12-2022;2022;12;18800;B;D;4,34;33293;;
18-12-2022;2022;12;24000;B;D;1.000,00;1000006480;;
18-12-2022;2022;12;45310;W;D;20,65;33293;;
19-12-2022;2022;12;11000;B;C;-131,34;1000006491;;
19-12-2022;2022;12;11000;B;C;-520,07;1000006489;;
19-12-2022;2022;12;11000;B;C;-1.636,88;1000006490;;
19-12-2022;2022;12;11000;B;C;-2.297,31;1000006488;;
19-12-2022;2022;12;11000;B;D;1.468,91;1000006486;;
19-12-2022;2022;12;11000;B;C;-14,4;1000006485;;
19-12-2022;2022;12;11000;B;C;-4,75;1000006484;;
19-12-2022;2022;12;11000;B;C;-13,6;1000006483;;
19-12-2022;2022;12;11000;B;C;-12.762,49;1000006487;;
19-12-2022;2022;12;11000;B;D;302,5;1000006482;;
19-12-2022;2022;12;13000;B;D;1.610,06;23537;;
19-12-2022;2022;12;13000;B;D;7.514,10;23541;;
19-12-2022;2022;12;13000;B;C;-302,5;1000006482;;
19-12-2022;2022;12;16000;B;D;589,88;0;;
19-12-2022;2022;12;16000;B;C;-1.468,91;1000006486;;
19-12-2022;2022;12;16000;B;D;4,75;1000006484;;
19-12-2022;2022;12;16000;B;C;-4,75;24895;;
19-12-2022;2022;12;16000;B;C;-845,79;23525;;
19-12-2022;2022;12;16000;B;D;520,07;1000006489;;
19-12-2022;2022;12;16000;B;D;1.636,88;1000006490;;
19-12-2022;2022;12;16000;B;D;2.297,31;1000006488;;
19-12-2022;2022;12;16000;B;D;10.621,38;0;;
19-12-2022;2022;12;16000;B;C;-1.488,30;23529;;
19-12-2022;2022;12;16000;B;C;-333,17;23513;;
19-12-2022;2022;12;16000;B;D;13,6;1000006483;;
19-12-2022;2022;12;16000;B;C;-13,6;24084;;
19-12-2022;2022;12;16000;B;D;14,4;1000006485;;
19-12-2022;2022;12;16000;B;C;-14,4;23603;;
19-12-2022;2022;12;16000;B;D;944,1;0;;
19-12-2022;2022;12;16000;B;D;50;0;;
19-12-2022;2022;12;16000;B;D;131,34;1000006491;;
19-12-2022;2022;12;18000;B;C;-279,43;23537;;
19-12-2022;2022;12;18000;B;C;-1.304,10;23541;;
19-12-2022;2022;12;18800;B;D;146,79;23525;;
19-12-2022;2022;12;18800;B;D;258,3;23529;;
19-12-2022;2022;12;18800;B;D;57,82;23513;;
19-12-2022;2022;12;18800;B;D;2,36;24084;;
19-12-2022;2022;12;20000;B;D;41,95;0;;
19-12-2022;2022;12;20000;B;D;42,94;0;;
19-12-2022;2022;12;20000;B;D;9,95;0;;
19-12-2022;2022;12;20000;B;D;11,58;0;;
19-12-2022;2022;12;20000;B;D;17,88;0;;
19-12-2022;2022;12;20000;B;D;400,4;0;;
19-12-2022;2022;12;20000;B;D;32,43;0;;
19-12-2022;2022;12;23000;B;C;-12.762,49;0;;
19-12-2022;2022;12;23000;B;D;12.762,49;1000006487;;
19-12-2022;2022;12;42950;W;D;11,24;24084;;
19-12-2022;2022;12;44052;W;D;275,35;23513;;
19-12-2022;2022;12;44450;W;D;4,75;24895;;
19-12-2022;2022;12;44450;W;D;14,4;23603;;
19-12-2022;2022;12;60002;W;D;1.230,00;23529;;
19-12-2022;2022;12;60200;W;D;699;23525;;
19-12-2022;2022;12;80000;W;C;-1.330,63;23537;;
19-12-2022;2022;12;80006;W;C;-6.210,00;23541;;
20-12-2022;2022;12;11000;B;C;-163,5;1000006495;;
20-12-2022;2022;12;11000;B;D;560,33;1000006496;;
20-12-2022;2022;12;11000;B;D;7.514,10;1000006492;;
20-12-2022;2022;12;11000;B;C;-24,3;1000006497;;
20-12-2022;2022;12;11000;B;C;-4;1000006494;;
20-12-2022;2022;12;11000;B;C;-12,4;1000006493;;
20-12-2022;2022;12;11000;B;C;-18,15;1000006498;;
20-12-2022;2022;12;13000;B;C;-7.514,10;1000006492;;
20-12-2022;2022;12;13000;B;D;1.536,83;23555;;
20-12-2022;2022;12;13000;B;C;-560,33;1000006496;;
20-12-2022;2022;12;16000;B;D;12,4;1000006493;;
20-12-2022;2022;12;16000;B;C;-12,4;23602;;
20-12-2022;2022;12;16000;B;D;24,3;1000006497;;
20-12-2022;2022;12;16000;B;D;18,15;1000006498;;
20-12-2022;2022;12;16000;B;D;4;1000006494;;
20-12-2022;2022;12;16000;B;C;-4;23604;;
20-12-2022;2022;12;16000;B;C;-86,88;23533;;
20-12-2022;2022;12;16000;B;C;-2.618,74;23551;;
20-12-2022;2022;12;16000;B;D;163,5;1000006495;;
20-12-2022;2022;12;16000;B;C;-163,5;23553;;
20-12-2022;2022;12;18000;B;C;-266,72;23555;;
20-12-2022;2022;12;18800;B;D;0,69;23604;;
20-12-2022;2022;12;18800;B;D;15,08;23533;;
20-12-2022;2022;12;18800;B;D;454,49;23551;;
20-12-2022;2022;12;18800;B;D;13,5;23553;;
20-12-2022;2022;12;20000;B;C;-12,99;23560;;
20-12-2022;2022;12;20000;B;C;-106,81;23559;;
20-12-2022;2022;12;41301;W;D;106,81;23559;;
20-12-2022;2022;12;41301;W;D;12,99;23560;;
20-12-2022;2022;12;42950;W;D;3,31;23604;;
20-12-2022;2022;12;44070;W;D;71,8;23533;;
20-12-2022;2022;12;44450;W;D;12,4;23602;;
20-12-2022;2022;12;60002;W;D;150;23553;;
20-12-2022;2022;12;60200;W;D;2.164,25;23551;;
20-12-2022;2022;12;80000;W;C;-1.270,11;23555;;
21-12-2022;2022;12;11000;B;D;846,4;1000006499;;
21-12-2022;2022;12;11000;B;C;-1.403,79;1000006502;;
21-12-2022;2022;12;11000;B;D;190;1000006500;;
21-12-2022;2022;12;11000;B;D;151,25;1000006503;;
21-12-2022;2022;12;11000;B;D;1.536,83;1000006501;;
21-12-2022;2022;12;13000;B;D;983,13;23575;;
21-12-2022;2022;12;13000;B;D;2.940,30;24375;;
21-12-2022;2022;12;13000;B;D;1.251,60;23571;;
21-12-2022;2022;12;13000;B;C;-151,25;1000006503;;
21-12-2022;2022;12;13000;B;C;-1.536,83;1000006501;;
21-12-2022;2022;12;13000;B;D;870;23597;;
21-12-2022;2022;12;13000;B;D;909;24157;;
21-12-2022;2022;12;13000;B;C;-846,4;1000006499;;
21-12-2022;2022;12;16000;B;C;-804,7;23592;;
21-12-2022;2022;12;16000;B;D;1.403,79;1000006502;;
21-12-2022;2022;12;16000;B;C;-6.426,42;23579;;
21-12-2022;2022;12;18000;B;C;-170,63;23575;;
21-12-2022;2022;12;18000;B;C;-510,3;24375;;
21-12-2022;2022;12;18000;B;C;-217,22;23571;;
21-12-2022;2022;12;18000;B;C;-150,99;23597;;
21-12-2022;2022;12;18000;B;C;-157,76;24157;;
21-12-2022;2022;12;18500;B;C;-168,99;23592;;
21-12-2022;2022;12;18800;B;D;168,99;23592;;
21-12-2022;2022;12;18800;B;D;1,5;28331;;
21-12-2022;2022;12;18800;B;D;565,17;23579;;
21-12-2022;2022;12;20000;B;C;-18,2;28331;;
21-12-2022;2022;12;20000;B;C;-18,2;24178;;
21-12-2022;2022;12;41200;W;C;-190;;1000006500;
21-12-2022;2022;12;45000;W;D;16,7;28331;;
21-12-2022;2022;12;45000;W;D;18,2;24178;;
21-12-2022;2022;12;60003;W;D;5.861,25;23579;;
21-12-2022;2022;12;60200;W;D;804,7;23592;;
21-12-2022;2022;12;80000;W;C;-812,5;23575;;
21-12-2022;2022;12;80000;W;C;-1.034,38;23571;;
21-12-2022;2022;12;80000;W;C;-719,01;23597;;
21-12-2022;2022;12;80000;W;C;-751,24;24157;;
21-12-2022;2022;12;80006;W;C;-2.430,00;24375;;
22-12-2022;2022;12;11000;B;D;560,35;1000006505;;
22-12-2022;2022;12;11000;B;C;-235;1000006504;;
22-12-2022;2022;12;13000;B;C;-560,35;1000006505;;
22-12-2022;2022;12;15000;B;C;-0,99;1000006833;;
22-12-2022;2022;12;16000;B;D;235;1000006504;;
22-12-2022;2022;12;16000;B;C;-227,5;24088;;
22-12-2022;2022;12;16000;B;C;-7,5;24981;;
22-12-2022;2022;12;16000;B;C;-57,93;23637;;
22-12-2022;2022;12;16000;B;C;-185,74;23633;;
22-12-2022;2022;12;16000;B;C;-1.858,95;23678;;
22-12-2022;2022;12;16000;B;C;-2.018,74;23666;;
22-12-2022;2022;12;16000;B;C;-2.048,36;23641;;
22-12-2022;2022;12;16000;B;D;2.048,36;23648;;
22-12-2022;2022;12;16000;B;C;-601,89;23659;;
22-12-2022;2022;12;16000;B;C;-75,46;23655;;
22-12-2022;2022;12;16000;B;C;-302,5;23663;;
22-12-2022;2022;12;18800;B;D;10,05;23637;;
22-12-2022;2022;12;18800;B;D;32,24;23633;;
22-12-2022;2022;12;18800;B;D;322,63;23678;;
22-12-2022;2022;12;18800;B;D;350,36;23666;;
22-12-2022;2022;12;18800;B;C;-355,5;23648;;
22-12-2022;2022;12;18800;B;D;355,5;23641;;
22-12-2022;2022;12;18800;B;D;104,46;23659;;
22-12-2022;2022;12;18800;B;D;6,56;23655;;
22-12-2022;2022;12;18800;B;D;52,5;23663;;
22-12-2022;2022;12;44450;W;D;227,5;24088;;
22-12-2022;2022;12;44450;W;D;7,5;24981;;
22-12-2022;2022;12;45100;W;D;0,99;1000006833;;
22-12-2022;2022;12;45100;W;D;47,88;23637;;
22-12-2022;2022;12;45100;W;D;153,5;23633;;
22-12-2022;2022;12;45350;W;D;1.692,86;23641;;
22-12-2022;2022;12;45350;W;C;-1.692,86;23648;;
22-12-2022;2022;12;47050;W;D;250;23663;;
22-12-2022;2022;12;60002;W;D;497,43;23659;;
22-12-2022;2022;12;60003;W;D;68,9;23655;;
22-12-2022;2022;12;60201;W;D;1.668,38;23666;;
22-12-2022;2022;12;60201;W;D;1.536,32;23678;;
23-12-2022;2022;12;11000;B;C;-4.730,15;1000006508;;
23-12-2022;2022;12;11000;B;D;2,73;1000006510;;
23-12-2022;2022;12;11000;B;D;341,81;1000006507;;
23-12-2022;2022;12;11000;B;C;-77,44;1000006509;;
23-12-2022;2022;12;11000;B;C;-9.367,68;1000006506;;
23-12-2022;2022;12;13000;B;C;-341,81;1000006507;;
23-12-2022;2022;12;15000;B;C;-9,99;1000006834;;
23-12-2022;2022;12;15000;B;C;-9,99;1000006835;;
23-12-2022;2022;12;16000;B;D;4.730,15;1000006508;;
23-12-2022;2022;12;16000;B;C;-77,44;23458;;
23-12-2022;2022;12;16000;B;D;77,44;1000006509;;
23-12-2022;2022;12;16000;B;C;-2.784,17;23699;;
23-12-2022;2022;12;16000;B;C;-2.528,90;23711;;
23-12-2022;2022;12;16000;B;D;53,9;24179;;
23-12-2022;2022;12;16000;B;C;-81,82;23704;;
23-12-2022;2022;12;16000;B;C;-53,9;24179;;
23-12-2022;2022;12;16000;B;C;-2,73;1000006510;;
23-12-2022;2022;12;16000;B;C;-134,55;23720;;
23-12-2022;2022;12;16000;B;C;-488,2;23722;;
23-12-2022;2022;12;16000;B;C;-59,41;23695;;
23-12-2022;2022;12;16000;B;D;206,83;23708;;
23-12-2022;2022;12;17000;B;D;9.367,68;1000006506;;
23-12-2022;2022;12;18800;B;D;13,44;23458;;
23-12-2022;2022;12;18800;B;D;483,2;23699;;
23-12-2022;2022;12;18800;B;D;438,9;23711;;
23-12-2022;2022;12;18800;B;D;4,45;24179;;
23-12-2022;2022;12;18800;B;C;-45,12;23704;;
23-12-2022;2022;12;18800;B;D;59,32;23704;;
23-12-2022;2022;12;18800;B;D;23,35;23720;;
23-12-2022;2022;12;18800;B;D;81,6;23722;;
23-12-2022;2022;12;18800;B;D;10,31;23695;;
23-12-2022;2022;12;18800;B;C;-23,48;23708;;
23-12-2022;2022;12;20000;B;C;-53,9;24179;;
23-12-2022;2022;12;41000;W;D;2.090,00;23711;;
23-12-2022;2022;12;42200;W;D;406,6;23722;;
23-12-2022;2022;12;45100;W;D;9,99;1000006834;;
23-12-2022;2022;12;45100;W;D;64;23458;;
23-12-2022;2022;12;45200;W;D;9,99;1000006835;;
23-12-2022;2022;12;47000;W;D;49,1;23695;;
23-12-2022;2022;12;60002;W;D;49,45;24179;;
23-12-2022;2022;12;60002;W;D;67,62;23704;;
23-12-2022;2022;12;60002;W;D;111,2;23720;;
23-12-2022;2022;12;60003;W;C;-183,35;23708;;
23-12-2022;2022;12;60200;W;D;2.300,97;23699;;
24-12-2022;2022;12;11000;B;D;6.000,00;1000006511;;
24-12-2022;2022;12;11000;B;D;1.466,76;1000006514;;
24-12-2022;2022;12;11000;B;D;1.251,60;1000006515;;
24-12-2022;2022;12;11000;B;D;1.088,25;1000006513;;
24-12-2022;2022;12;11000;B;C;-110,09;1000006512;;
24-12-2022;2022;12;13000;B;C;-6.000,00;1000006511;;
24-12-2022;2022;12;13000;B;C;-1.466,76;1000006514;;
24-12-2022;2022;12;13000;B;C;-1.251,60;1000006515;;
24-12-2022;2022;12;13000;B;C;-1.088,25;1000006513;;
24-12-2022;2022;12;16000;B;D;110,09;1000006512;;
24-12-2022;2022;12;16000;B;C;-110,09;24092;;
24-12-2022;2022;12;18800;B;D;19,11;24092;;
24-12-2022;2022;12;42200;W;D;90,98;24092;;
25-12-2022;2022;12;11000;B;D;279,27;1000006516;;
25-12-2022;2022;12;11000;B;C;-3.729,16;1000006517;;
25-12-2022;2022;12;13000;B;C;-279,27;1000006516;;
25-12-2022;2022;12;15000;B;D;171,72;1000006836;;
25-12-2022;2022;12;16000;B;C;-1.043,63;23727;;
25-12-2022;2022;12;16000;B;C;-30,25;23813;;
25-12-2022;2022;12;18800;B;D;181,13;23727;;
25-12-2022;2022;12;18800;B;D;5,25;23813;;
25-12-2022;2022;12;20201;B;D;3.729,16;1000006517;;
25-12-2022;2022;12;23310;B;C;-171,72;1000006836;;
25-12-2022;2022;12;45350;W;D;25;23813;;
25-12-2022;2022;12;45500;W;D;862,5;23727;;
26-12-2022;2022;12;11000;B;D;44.400,00;1000006519;;
26-12-2022;2022;12;11000;B;D;631,41;1000006518;;
26-12-2022;2022;12;11000;B;C;-171,72;1000006520;;
26-12-2022;2022;12;11000;B;C;-1.950,00;1000006521;;
26-12-2022;2022;12;13000;B;C;-44.400,00;1000006519;;
26-12-2022;2022;12;13000;B;C;-631,41;1000006518;;
26-12-2022;2022;12;16000;B;D;737,85;1000006521;;
26-12-2022;2022;12;16000;B;D;1.212,15;1000006521;;
26-12-2022;2022;12;23310;B;D;171,72;1000006520;;
27-12-2022;2022;12;11000;B;C;-13,9;1000006533;;
27-12-2022;2022;12;11000;B;C;-761,69;1000006529;;
27-12-2022;2022;12;11000;B;C;-5.445,00;1000006530;;
27-12-2022;2022;12;11000;B;D;216,59;1000006522;;
27-12-2022;2022;12;11000;B;C;-356;1000006523;;
27-12-2022;2022;12;11000;B;C;-230,38;1000006524;;
27-12-2022;2022;12;11000;B;C;-41,5;1000006525;;
27-12-2022;2022;12;11000;B;C;-36;1000006531;;
27-12-2022;2022;12;11000;B;C;-39;1000006527;;
27-12-2022;2022;12;11000;B;C;-39;1000006528;;
27-12-2022;2022;12;11000;B;C;-48;1000006532;;
27-12-2022;2022;12;11000;B;C;-3,03;1000006526;;
27-12-2022;2022;12;13000;B;D;724,55;23780;;
27-12-2022;2022;12;13000;B;D;603,75;23759;;
27-12-2022;2022;12;13000;B;D;124,53;23770;;
27-12-2022;2022;12;13000;B;D;635,82;23945;;
27-12-2022;2022;12;13000;B;D;2.078,28;23776;;
27-12-2022;2022;12;13000;B;D;695,35;23763;;
27-12-2022;2022;12;13000;B;D;791,16;23755;;
27-12-2022;2022;12;13000;B;D;589,88;23984;;
27-12-2022;2022;12;13000;B;D;473,91;23786;;
27-12-2022;2022;12;13000;B;D;1.121,39;23784;;
27-12-2022;2022;12;13000;B;D;819,29;23790;;
27-12-2022;2022;12;13000;B;D;4.673,83;24617;;
27-12-2022;2022;12;13000;B;D;560,33;23774;;
27-12-2022;2022;12;13000;B;C;-216,59;1000006522;;
27-12-2022;2022;12;16000;B;C;-356;23794;;
27-12-2022;2022;12;16000;B;D;356;1000006523;;
27-12-2022;2022;12;16000;B;D;13,9;1000006533;;
27-12-2022;2022;12;16000;B;C;-1.754,50;23767;;
27-12-2022;2022;12;16000;B;D;761,69;1000006529;;
27-12-2022;2022;12;16000;B;D;5.445,00;1000006530;;
